id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_hour,pickup_weekday,trip_distance_km,trip_speed_kmh,time_of_day
id1146853,2,2016-03-05 02:59:30,2016-03-05 03:20:50,4,-74.00539398193358,40.74081039428711,-73.95063018798828,40.82103729248047,N,1280,2,5,10.042,28.243125,Night
id1891863,1,2016-04-11 14:42:15,2016-04-11 15:17:52,1,-73.99237060546875,40.73751449584961,-73.87084197998048,40.77407836914063,N,2137,14,0,11.014,18.554234908750583,Afternoon
id0238963,2,2016-01-11 12:42:36,2016-01-11 13:09:38,1,-73.98001861572266,40.78601837158203,-73.97633361816406,40.75906753540039,N,1622,12,0,3.013,6.687299630086313,Afternoon
id0865346,1,2016-04-03 15:10:27,2016-04-03 15:44:53,1,-73.98719024658203,40.7507438659668,-73.80545806884764,40.682220458984375,N,2066,15,6,17.107,29.808906098741527,Afternoon
id1641073,2,2016-05-28 18:55:51,2016-05-28 19:09:53,1,-73.99073791503906,40.76622772216797,-73.99483489990233,40.75008392333984,N,842,18,5,1.828,7.815676959619952,Evening
id1709044,2,2016-03-19 11:23:42,2016-03-19 11:31:21,1,-73.98519134521484,40.72909164428711,-73.98096466064453,40.74178314208984,N,459,11,5,1.455,11.411764705882355,Morning
id1637128,2,2016-02-13 09:22:20,2016-02-13 09:25:31,1,-73.95553588867188,40.779693603515625,-73.95355224609375,40.78797149658203,N,191,9,5,0.935,17.62303664921466,Morning
id2166004,2,2016-01-08 22:03:18,2016-01-08 22:16:33,3,-74.00971221923827,40.72039031982422,-73.98493194580078,40.69197845458984,N,795,22,4,3.787,17.148679245283017,Evening
id3714906,1,2016-03-01 08:33:57,2016-03-01 08:40:44,1,-73.98949432373048,40.75367736816406,-73.98833465576173,40.74594879150391,N,407,8,1,0.865,7.6511056511056506,Morning
id1002278,1,2016-04-10 01:17:32,2016-04-10 01:35:11,1,-73.94403839111328,40.71157836914063,-73.83838653564453,40.703369140625,N,1059,1,6,8.952,30.431728045325777,Night
id2248491,2,2016-04-10 14:43:06,2016-04-10 14:49:16,5,-73.99051666259764,40.7305793762207,-74.00173950195312,40.735210418701165,N,370,14,6,1.077,10.478918918918918,Afternoon
id3813882,1,2016-04-23 04:12:01,2016-04-23 04:17:36,2,-74.00630950927734,40.74468231201172,-73.99168395996092,40.765033721923835,N,335,4,5,2.577,27.69313432835821,Night
id0290690,2,2016-05-27 18:58:47,2016-05-27 19:02:25,1,-73.98175048828125,40.768569946289055,-73.98481750488281,40.76441955566406,N,218,18,4,0.529,8.735779816513762,Evening
id0872691,1,2016-04-01 17:08:28,2016-04-01 17:17:26,1,-73.98797607421875,40.7615966796875,-73.97373962402342,40.77963638305664,N,538,17,4,2.337,15.637918215613386,Afternoon
id3812360,2,2016-05-31 20:42:16,2016-05-31 20:51:07,1,-73.99725341796875,40.72550964355469,-73.99394226074217,40.732540130615234,N,531,20,1,0.83,5.627118644067796,Evening
id2111520,2,2016-02-03 20:15:47,2016-02-03 20:21:21,2,-73.98873138427734,40.74884033203125,-73.98296356201173,40.760120391845696,N,334,20,2,1.345,14.49700598802395,Evening
id2378477,2,2016-02-19 18:23:11,2016-02-19 18:32:44,1,-73.97152709960938,40.7953987121582,-73.95487976074217,40.820209503173835,N,573,18,4,3.094,19.43874345549738,Evening
id2653245,2,2016-05-20 01:33:30,2016-05-20 01:46:44,2,-73.99220275878906,40.72133255004882,-73.95440673828125,40.68586349487305,N,794,1,4,5.07,22.987405541561714,Night
id3908396,2,2016-06-28 13:54:08,2016-06-28 14:01:33,2,-73.96112060546875,40.771968841552734,-73.96575927734375,40.765430450439446,N,445,13,1,0.825,6.674157303370786,Afternoon
id3105640,1,2016-01-24 20:35:19,2016-01-24 21:00:56,1,-73.97798156738281,40.68478012084961,-73.95413208007811,40.61334609985352,N,1537,20,6,8.194,19.19219258295381,Evening
id1737882,2,2016-04-25 19:20:14,2016-04-25 19:34:17,1,-73.95896911621094,40.768009185791016,-73.98249053955078,40.76605987548828,N,843,19,0,1.993,8.511032028469751,Evening
id0998101,2,2016-03-30 20:29:32,2016-03-30 20:32:26,6,-73.98092651367188,40.77969741821289,-73.97502136230467,40.78433227539063,N,174,20,2,0.716,14.813793103448276,Evening
id0102349,2,2016-05-16 20:29:21,2016-05-16 20:45:03,2,-73.9705810546875,40.758731842041016,-73.99867248535155,40.74982833862305,N,942,20,0,2.565,9.802547770700636,Evening
id3355382,1,2016-03-25 05:56:03,2016-03-25 06:06:07,1,-73.87882232666014,40.740196228027344,-73.93547821044923,40.74306869506836,N,604,5,4,4.784,28.51390728476821,Night
id3381901,1,2016-04-04 14:33:12,2016-04-04 15:06:58,1,-74.00629425048828,40.74990463256836,-73.96700286865233,40.76101303100586,N,2026,14,0,3.533,6.277788746298124,Afternoon
id0214120,2,2016-05-11 13:03:29,2016-05-11 13:14:24,1,-73.97611236572266,40.77614974975586,-73.97931671142578,40.76533889770508,N,655,13,2,1.232,6.771297709923664,Afternoon
id1506453,1,2016-06-16 10:23:25,2016-06-16 11:10:36,1,-73.99082183837889,40.75575256347656,-73.99752807617188,40.722434997558594,N,2831,10,3,3.748,4.766089720946662,Morning
id3259541,2,2016-06-25 16:09:59,2016-06-25 16:34:17,1,-73.98538208007811,40.75025177001953,-74.0105972290039,40.709819793701165,N,1458,16,5,4.973,12.279012345679012,Afternoon
id2194188,2,2016-06-10 22:16:14,2016-06-10 22:26:26,1,-73.98612213134764,40.726428985595696,-73.99942016601561,40.72024917602539,N,612,22,4,1.315,7.735294117647059,Evening
id2042535,1,2016-02-12 12:36:38,2016-02-12 12:47:07,1,-73.9789810180664,40.75651931762695,-73.9921646118164,40.74920272827149,Y,629,12,4,1.377,7.881081081081081,Afternoon
